x_m,y_m,width_left_m,width_right_m,vx_mps
19.1972319,23.0742292,1.613025,0.5245121,9.5084498
19.2662313,23.0018638,1.6104103,0.5282141,9.5113806
19.3344467,22.9287508,1.6077955,0.5319161,9.5154148
19.4018796,22.8549063,1.6051807,0.535618,9.5205164
19.4685314,22.7803466,1.5937864,0.546247,9.5266495
19.5344038,22.7050877,1.5769049,0.5612054,9.5337782
19.5994983,22.6291456,1.5600234,0.5761638,9.541867
19.6638073,22.5525477,1.5431419,0.5911222,9.5508805
19.7273061,22.4753432,1.5262604,0.6060805,9.5608043
19.7900359,22.3975033,1.5093789,0.6210389,9.5716932
19.8520009,22.3190424,1.4924974,0.6359973,9.5835205
19.9132051,22.2399752,1.4756159,0.6509556,9.5962596
19.9736529,22.1603164,1.4587344,0.665914,9.6098837
20.0333482,22.0800806,1.4418529,0.6808724,9.6243661
20.0922953,21.9992825,1.420001,0.6998645,9.6396803
20.1504984,21.9179366,1.3949643,0.7214414,9.6557998
20.2079616,21.8360578,1.3699276,0.7430183,9.6726985
20.2646811,21.7536722,1.3448908,0.7645952,9.6903502
20.3206403,21.6708268,1.3198541,0.786172,9.7087562
20.3758766,21.5874908,1.2948174,0.8077489,9.7279987
20.4303968,21.5036771,1.2697807,0.8293258,9.7480596
20.4842079,21.4193984,1.2447439,0.8509027,9.7689213
20.5373169,21.3346677,1.2197072,0.8724796,9.7905656
20.5897307,21.2494977,1.1946705,0.8940565,9.8129748
20.6414563,21.1639015,1.1717286,0.9178901,9.8361308
20.6925008,21.0778917,1.1501628,0.9432061,9.860016
20.7428709,20.9914812,1.128597,0.9685222,9.8846126
20.7925705,20.9046888,1.1070311,0.9938382,9.9099033
20.8415985,20.8175419,1.0854653,1.0191542,9.9358722
20.8899754,20.7300301,1.0638995,1.0444702,9.9625133
20.9377097,20.6421636,1.0423337,1.0697862,9.9898181
20.9848098,20.5539529,1.0207679,1.0951023,10.017778
21.0312843,20.4654081,0.9992021,1.1204183,10.0463841
21.0771415,20.3765397,0.9776362,1.1457343,10.0756278
21.12239,20.2873579,0.9577721,1.1688987,10.1055002
21.1670382,20.1978732,0.9390536,1.1906144,10.1359926
21.2110947,20.1080957,0.9203352,1.2123301,10.1670961
21.2545683,20.0180348,0.9016167,1.2340457,10.198787
21.2974689,19.9276975,0.8828982,1.2557614,10.2302532
21.3398036,19.8370955,0.8641797,1.2774771,10.2614973
21.3815813,19.7462368,0.8454613,1.2991928,10.2925218
21.4228109,19.6551293,0.8267428,1.3209085,10.3233292
21.4635012,19.563781,0.8080243,1.3426242,10.3539219
21.5036611,19.4721999,0.7893059,1.3643399,10.3843023
21.5432996,19.3803938,0.7730359,1.3809959,10.4144728
21.5824255,19.2883708,0.7584554,1.3941606,10.4444357
21.6210477,19.1961387,0.7438749,1.4073253,10.4741932
21.659178,19.1036987,0.7292944,1.42049,10.5037475
21.6968325,19.0110408,0.7147139,1.4336547,10.5331009
21.7340115,18.9181957,0.7001334,1.4468194,10.5622555
21.7707252,18.8251699,0.6855529,1.4599841,10.5912134
21.8069841,18.7319698,0.6709724,1.4731488,10.6199767
21.8427986,18.6386018,0.6563919,1.4863136,10.6485473
21.8781788,18.5450725,0.6418114,1.4994783,10.6769274
21.9131353,18.4513882,0.6306926,1.5094832,10.7051189
21.9476783,18.3575554,0.6220216,1.5172539,10.7331237
21.9818182,18.2635805,0.6133506,1.5250246,10.7609437
22.0155691,18.1694596,0.6046795,1.5327953,10.7885809
22.0489517,18.0751738,0.5960085,1.540566,10.816037
22.0819686,17.9807652,0.5873374,1.5483367,10.8433139
22.1146358,17.8862404,0.5786664,1.5561074,10.8704134
22.146969,17.7916057,0.5699954,1.5638781,10.8973372
22.178984,17.6968679,0.5613243,1.5716488,10.9240871
22.2106969,17.6020333,0.5526533,1.5794195,10.9506647
22.2421234,17.5071085,0.5461701,1.5840552,10.9770717
22.2732793,17.4121001,0.5412719,1.5864197,11.0033099
22.3041806,17.3170144,0.5363738,1.5887841,11.0293808
22.3348464,17.2218477,0.5314756,1.5911485,11.055286
22.3652984,17.1265821,0.5265775,1.5935129,11.0810271
22.3955369,17.0312543,0.5216794,1.5958773,11.1066057
22.4255726,16.9358673,0.5167812,1.5982417,11.1320233
22.4554163,16.8404241,0.5118831,1.6006061,11.1572813
22.4850789,16.7449276,0.5069849,1.6029705,11.1823814
22.5145712,16.6493807,0.5020868,1.605335,11.2073249
22.543904,16.5537864,0.5,1.6069355,11.2321133
22.573088,16.4581475,0.5,1.6079691,11.2567481
22.6021341,16.362467,0.5,1.6090027,11.2812305
22.6310527,16.2667485,0.5,1.6100362,11.3055621
22.6598449,16.1709931,0.5,1.6110698,11.3297441
22.688494,16.0751939,0.5,1.6121034,11.353778
22.7169807,15.9793452,0.5,1.6131369,11.377665
22.7452859,15.883441,0.5,1.6141705,11.4014065
22.7733901,15.7874756,0.5,1.6152041,11.4250037
22.8012744,15.6914431,0.5,1.6162376,11.4484579
22.8289193,15.5953377,0.5019359,1.6168617,11.4717704
22.8563056,15.4991535,0.5053439,1.6171744,11.4949424
22.8834142,15.4028848,0.5087519,1.6174871,11.4298604
22.9102223,15.3065378,0.51216,1.6177998,11.3393241
22.9367027,15.2101282,0.515568,1.6181125,11.250866
22.9628382,15.1136183,0.518976,1.6184252,11.1644507
22.9886021,15.0170033,0.522384,1.6187379,11.0800445
23.0139676,14.9202786,0.525792,1.6190505,10.9976152
23.0389078,14.8234396,0.5292,1.6193632,10.9171321
23.0633959,14.7264818,0.532608,1.6196759,10.8385658
23.0874051,14.6294004,0.5355075,1.6177686,10.7618879
23.1109085,14.5321909,0.5380108,1.614132,10.6870709
23.1338794,14.4348486,0.540514,1.6104954,10.614088
23.1562882,14.3373814,0.5430173,1.6068588,10.5427763
23.178105,14.2398063,0.5455206,1.6032222,10.4727623
23.1993139,14.1420916,0.5480239,1.5995856,10.404031
23.2198917,14.0442378,0.5505272,1.595949,10.3365676
23.2398151,13.9462456,0.5530304,1.5923124,10.2703576
23.259061,13.8481158,0.5555337,1.5886758,10.2053863
23.2776061,13.7498489,0.558037,1.5850393,10.1416393
23.2954271,13.6514457,0.5637041,1.578081,10.0791016
23.3125009,13.5529069,0.5718955,1.5684724,10.0177578
23.3288042,13.454233,0.5800869,1.5588638,9.9575919
23.3443127,13.3554325,0.5882783,1.5492553,9.8985305
23.3590019,13.2565198,0.5964697,1.5396467,9.8404244
23.3728529,13.1574821,0.604661,1.5300382,9.7832739
23.3858434,13.058326,0.6128524,1.5204296,9.7270787
23.3979515,12.9590583,0.6210438,1.510821,9.6718382
23.4091551,12.8596857,0.6292352,1.5012125,9.6175512
23.419432,12.7602151,0.6374266,1.4916039,9.5642157
23.4287601,12.6606531,0.651027,1.4774203,9.5118287
23.4371173,12.5610065,0.6690477,1.459498,9.4603864
23.4444815,12.461282,0.6870684,1.4415756,9.4098833
23.4508313,12.3614762,0.705089,1.4236532,9.3603008
23.456145,12.2615827,0.7231097,1.4057309,9.3116191
23.4603987,12.161641,0.7411304,1.3878085,9.2638577
23.4635703,12.0616651,0.7591511,1.3698862,9.2170356
23.4656378,11.961669,0.7771717,1.3519638,9.1711713
23.4665791,11.8616669,0.7951924,1.3340415,9.1262821
23.4663721,11.7616727,0.8132131,1.3161191,9.0823848
23.4649947,11.6617005,0.8364938,1.292501,9.0394946
23.4624249,11.5617644,0.864177,1.264116,8.9976255
23.4586406,11.4618785,0.8918601,1.2357309,8.9567898
23.4536173,11.3620156,0.9195433,1.2073458,8.9169933
23.4473277,11.2621343,0.9472265,1.1789607,8.8782574
23.4397546,11.162356,0.9749096,1.1505756,8.8406267
23.4308764,11.0627029,1.0025928,1.1221905,8.8041453
23.4206718,10.963197,1.0302759,1.0938054,8.7688566
23.4091193,10.8638607,1.0579591,1.0654203,8.734803
23.3961973,10.7647161,1.0856423,1.0370352,8.7020257
23.3818844,10.6657852,1.1074832,1.0042984,8.6705642
23.3661591,10.5670904,1.1243165,0.9678316,8.6404566
23.349,10.4686537,1.1411497,0.9313649,8.6117385
23.3303711,10.3704241,1.157983,0.8948981,8.5842492
23.3102324,10.2723411,1.1748163,0.8584313,8.5576331
23.2886004,10.1745981,1.1916496,0.8219645,8.5319689
23.2654629,10.0772278,1.2084829,0.7854977,8.5073358
23.2408076,9.9802629,1.2253161,0.7490309,8.4838128
23.2146222,9.8837361,1.2421494,0.7125642,8.4614789
23.1868944,9.7876803,1.2589827,0.6760974,8.4404126
23.157612,9.6921281,1.2792337,0.6505856,8.4206919
23.1267625,9.5971123,1.3024846,0.63469,8.402394
23.0943339,9.5026656,1.3257356,0.6187943,8.3855948
23.0602767,9.4087203,1.3489865,0.6028986,8.368762
23.0245624,9.3152228,1.3722374,0.5870029,8.3521247
22.9872905,9.2223647,1.3954884,0.5711073,8.338636
22.948499,9.1301558,1.4187393,0.5552116,8.3281687
22.9082257,9.0386053,1.4419903,0.5393159,8.3205945
22.8665084,8.9477229,1.4652412,0.5234203,8.3157856
22.8233852,8.8575179,1.4884921,0.5075246,8.3136147
22.7788939,8.768,1.496773,0.5118866,8.3139554
22.7330724,8.6791786,1.4915977,0.5344578,8.3166831
22.6859586,8.5910632,1.4864223,0.557029,8.3216752
22.6375566,8.5036038,1.481247,0.5796003,8.3288109
22.5878833,8.4167894,1.4760716,0.6021715,8.3375598
22.5370027,8.3307014,1.4708963,0.6247427,8.3473255
22.4849354,8.2453419,1.4657209,0.6473139,8.3580912
22.431702,8.1607131,1.4605456,0.6698851,8.3698378
22.3773231,8.0768171,1.4553702,0.6924563,8.3825444
22.3218192,7.9936563,1.4501949,0.7150276,8.3961886
22.265211,7.9112327,1.4329409,0.7406585,8.4107463
22.207519,7.8295485,1.404569,0.7691057,8.4261922
22.1487639,7.748606,1.3761971,0.797553,8.4424996
22.0890152,7.6684722,1.3478253,0.8260002,8.4596411
22.02829,7.5891436,1.3194534,0.8544474,8.4774001
21.9665613,7.5105645,1.2910815,0.8828947,8.4955806
21.9038461,7.4327397,1.2627097,0.9113419,8.5141637
21.8401615,7.3556738,1.2343378,0.9397892,8.53313
21.7755245,7.2793715,1.2059659,0.9682364,8.5524595
21.7099522,7.2038375,1.1775941,0.9966836,8.5721315
21.6434616,7.1290763,1.1496953,1.0248223,8.5921251
21.5760698,7.0550926,1.1222425,1.0526701,8.6124188
21.5077938,6.9818911,1.0947896,1.0805179,8.6329911
21.4387493,6.9095782,1.0673368,1.1083658,8.6538198
21.3689253,6.8381193,1.0398839,1.1362136,8.6751329
21.2982746,6.767444,1.0124311,1.1640614,8.6970807
21.2268153,6.6975513,0.9849782,1.1919092,8.719641
21.1545659,6.6284403,0.9575254,1.2197571,8.7427912
21.0815446,6.5601101,0.9300726,1.2476049,8.7665086
21.0077699,6.4925598,0.9026197,1.2754527,8.7907699
20.93326,6.4257885,0.8794357,1.2982385,8.8155517
20.8580334,6.3597953,0.8603717,1.316139,8.8408303
20.7821084,6.2945793,0.8413076,1.3340394,8.8665819
20.7055933,6.2302145,0.8222436,1.3519398,8.8927828
20.6284656,6.1666616,0.8031796,1.3698402,8.9194428
20.5506921,6.1038751,0.7841155,1.3877407,8.9465683
20.4722881,6.041851,0.7650515,1.4056411,8.974149
20.3932688,5.9805852,0.7459874,1.4235415,9.0021741
20.3136497,5.9200737,0.7269234,1.4414419,9.0306321
20.2334461,5.8603122,0.7078593,1.4593424,9.0595111
20.1526733,5.8012969,0.6924006,1.4731337,9.088799
20.0713467,5.7430236,0.6805049,1.4828643,9.118483
19.9894816,5.6854882,0.6686091,1.4925949,9.1485503
19.9071588,5.6287313,0.6567134,1.5023256,9.1789878
19.8243586,5.5727222,0.6448176,1.5120562,9.209826
19.7410636,5.5174334,0.6329218,1.5217868,9.2410795
19.6572867,5.4628583,0.6210261,1.5315174,9.272743
19.5730413,5.4089906,0.6091303,1.5412481,9.3048107
19.4883405,5.355824,0.5972345,1.5509787,9.3372764
19.4031974,5.3033522,0.5853388,1.5607093,9.3701334
19.3176252,5.2515686,0.5757216,1.5694836,9.403375
19.2316371,5.2004671,0.56841,1.5772901,9.4369938
19.1452461,5.1500411,0.5610984,1.5850967,9.4709825
19.0584953,5.1003012,0.5537869,1.5929032,9.5053336
18.9713797,5.0512283,0.5464753,1.6007098,9.5401875
18.8838977,5.002805,0.5391637,1.6085163,9.5756064
18.7960604,4.9550213,0.5318522,1.6163229,9.6115888
18.707879,4.907867,0.5245406,1.6241294,9.6473892
18.6193646,4.8613322,0.517229,1.631936,9.6829144
18.5305283,4.8154068,0.5099174,1.6397426,9.7181681
18.4413813,4.7700808,0.5058926,1.6442451,9.7531537
18.3519347,4.7253441,0.5052733,1.6453243,9.7878747
18.2621997,4.6811867,0.504654,1.6464036,9.8223345
18.1721967,4.6376031,0.5040347,1.6474828,9.8565363
18.081929,4.5945809,0.5034154,1.648562,9.8904833
17.9914005,4.552109,0.5027961,1.6496412,9.9241788
17.9006191,4.510178,0.5021767,1.6507204,9.9576258
17.8095925,4.4687788,0.5015574,1.6517996,9.9908274
17.7183286,4.427902,0.5009381,1.6528788,10.0237865
17.6268352,4.3875383,0.5003188,1.653958,10.056506
17.53512,4.3476786,0.5015324,1.6526584,10.0889888
17.4431908,4.3083134,0.5046908,1.6488348,10.1212378
17.3510554,4.2694335,0.5078491,1.6450113,10.1532556
17.2587228,4.2310302,0.5110075,1.6411878,10.1850449
17.1661985,4.1930944,0.5141658,1.6373643,10.2166084
17.0734878,4.1556172,0.5173241,1.6335408,10.2479487
16.9805963,4.11859,0.5204825,1.6297173,10.2790683
16.8875298,4.0820042,0.5236408,1.6258938,10.3099697
16.7942938,4.0458513,0.5267992,1.6220702,10.3406554
16.7008942,4.0101226,0.5299575,1.6182467,10.3711278
16.6073366,3.9748096,0.5331988,1.6142483,10.4013892
16.5136266,3.9399036,0.5365303,1.6100598,10.431442
16.4197701,3.905396,0.5398617,1.6058714,10.4612885
16.3257695,3.8712772,0.5431932,1.6016829,10.4909308
16.2316318,3.8375388,0.5465246,1.5974944,10.5203713
16.1373624,3.8041721,0.5498561,1.5933059,10.549612
16.042966,3.771168,0.5531875,1.5891175,10.5786551
15.9484469,3.7385172,0.556519,1.584929,10.6075026
15.8538097,3.7062107,0.5598504,1.5807405,10.6361567
15.759059,3.6742392,0.5631819,1.576552,10.6646194
15.6641991,3.6425935,0.5644522,1.5740521,10.6928926
15.5692347,3.6112646,0.5634297,1.5734308,10.7209783
15.4741703,3.5802432,0.5624071,1.5728095,10.7488784
15.3790062,3.5495189,0.5613846,1.5721881,10.7765948
15.2837491,3.5190833,0.560362,1.5715668,10.8041293
15.1884039,3.4889273,0.5593394,1.5709454,10.8314839
15.0929741,3.4590415,0.5583169,1.5703241,10.8586602
14.9974634,3.4294165,0.5572943,1.5697028,10.8856601
14.9018753,3.4000429,0.5562717,1.5690814,10.9124854
14.8062134,3.3709112,0.5552492,1.5684601,10.9391376
14.7104813,3.3420121,0.5534285,1.5709013,10.9656186
14.6146827,3.313336,0.5506986,1.5768317,10.9919299
14.5188211,3.2848737,0.5479687,1.582762,11.0180733
14.4228964,3.2566145,0.5452388,1.5886923,11.0440503
14.3269143,3.2285497,0.542509,1.5946227,11.0698625
14.230879,3.2006699,0.5397791,1.600553,11.0955115
14.1347933,3.1729657,0.5370492,1.6064833,11.1209989
14.0386602,3.1454272,0.5343193,1.6124136,11.1463261
13.9424828,3.118045,0.5315894,1.618344,11.1714946
13.846264,3.0908093,0.5288595,1.6242743,11.1965059
13.7500067,3.0637107,0.5266352,1.6269647,11.2213616
13.653714,3.0367393,0.5250008,1.6258752,11.2460629
13.5573888,3.0098857,0.5233665,1.6247858,11.2706114
13.4610319,2.9831397,0.5217321,1.6236963,11.2950083
13.3646472,2.9564929,0.5200977,1.6226068,11.3192552
13.2682378,2.9299371,0.5184633,1.6215173,11.3433533
13.171806,2.9034638,0.5168289,1.6204278,11.3673039
13.0753541,2.8770645,0.5151945,1.6193384,11.3911085
12.9788843,2.8507309,0.5135601,1.6182489,11.4147682
12.8823989,2.8244545,0.5119257,1.6171594,11.4382844
12.7859004,2.7982267,0.5105335,1.6182435,11.4616583
12.6893909,2.7720393,0.5094305,1.6219245,11.4848912
12.5928728,2.7458836,0.5083276,1.6256055,11.5079843
12.4963481,2.7197519,0.5072246,1.6292865,11.5309388
12.3998178,2.6936404,0.5061217,1.6329675,11.5537559
12.3032825,2.6675474,0.5050187,1.6366486,11.5764368
12.2067427,2.641471,0.5039158,1.6403296,11.5989826
12.1101989,2.6154094,0.5028128,1.6440106,11.6213946
12.0136515,2.5893609,0.5017099,1.6476916,11.6436737
11.9171011,2.5633234,0.5006069,1.6513726,11.6658212
11.8205481,2.5372954,0.5000534,1.6514333,11.6878382
11.723993,2.5112748,0.5001721,1.6470637,11.7097258
11.6274363,2.4852599,0.5002908,1.6426941,11.7314849
11.5308789,2.4592492,0.5004095,1.6383246,11.7531168
11.4343204,2.4332423,0.5005282,1.633955,11.7746223
11.3377608,2.4072394,0.5006469,1.6295855,11.7960027
11.2411999,2.3812409,0.5007656,1.6252159,11.8172589
11.1446378,2.355247,0.5008843,1.6208463,11.8383918
11.0480743,2.3292579,0.501003,1.6164768,11.8594026
10.9515094,2.303274,0.5011217,1.6121072,11.8802922
10.854943,2.2772955,0.5013631,1.6119769,11.9010615
10.7583751,2.2513227,0.5017582,1.6171599,11.9217116
10.6618056,2.2253559,0.5021533,1.6223428,11.9422434
10.5652345,2.1993953,0.5025485,1.6275257,11.9626578
10.4686616,2.1734413,0.5029436,1.6327087,11.9829558
10.3720869,2.147494,0.5033387,1.6378916,12.0031382
10.2755103,2.1215538,0.5037339,1.6430745,12.023206
10.1789318,2.0956209,0.504129,1.6482575,12.0431601
10.0823512,2.0696956,0.5045241,1.6534404,12.0630013
9.9857686,2.0437781,0.5049192,1.6586233,12.0827306
9.8891837,2.0178688,0.5051188,1.6601812,12.1023488
9.7925967,1.9919679,0.5050673,1.6570853,12.1218567
9.6960072,1.9660756,0.5050159,1.6539894,12.1412553
9.5994154,1.9401923,0.5049644,1.6508935,12.1605453
9.5028212,1.914318,0.504913,1.6477976,12.1797275
9.4062244,1.8884531,0.5048615,1.6447016,12.1988029
9.3096252,1.8625976,0.50481,1.6416057,12.2177721
9.2130233,1.8367518,0.5047586,1.6385098,12.236636
9.1164188,1.8109158,0.5047071,1.6354139,12.2553954
9.0198117,1.7850898,0.5046557,1.632318,12.2740511
8.9232018,1.7592739,0.5044267,1.6314869,12.2926038
8.8265891,1.7334684,0.5039643,1.6336343,12.3110543
8.7299736,1.7076734,0.503502,1.6357816,12.3294033
8.6333554,1.6818891,0.5030396,1.6379289,12.3476517
8.5367343,1.6561153,0.5025772,1.6400763,12.3658001
8.4401105,1.6303519,0.5021149,1.6422236,12.3838493
8.3434839,1.6045987,0.5016525,1.644371,12.4018
8.2468547,1.5788556,0.5011901,1.6465183,12.4196528
8.1502228,1.5531222,0.5007278,1.6486656,12.4374087
8.0535883,1.5273986,0.5002654,1.650813,12.4550681
7.9569512,1.5016844,0.5001378,1.6529029,12.4726319
7.8603117,1.4759795,0.5004614,1.6549156,12.4901007
7.7636697,1.4502838,0.5007849,1.6569282,12.5074751
7.6670255,1.424597,0.5011084,1.6589408,12.524756
7.570379,1.398919,0.5014319,1.6609535,12.5419438
7.4737302,1.3732494,0.5017555,1.6629661,12.5590393
7.3770792,1.347588,0.502079,1.6649787,12.5760432
7.2804261,1.3219345,0.5024025,1.6669914,12.5929561
7.1837709,1.2962887,0.5027261,1.669004,12.6097785
7.0871137,1.2706503,0.5030496,1.6710166,12.6265112
6.9904546,1.2450191,0.5035535,1.6714109,12.6431548
6.8937937,1.2193948,0.5043065,1.6695714,12.6597099
6.797131,1.1937772,0.5050595,1.6677318,12.6761772
6.7004667,1.168166,0.5058125,1.6658923,12.6925571
6.6038007,1.1425609,0.5065655,1.6640528,12.7088503
6.5071332,1.1169617,0.5073185,1.6622132,12.7250575
6.4104642,1.0913681,0.5080714,1.6603737,12.7411792
6.3137937,1.06578,0.5088244,1.6585341,12.7572159
6.2171219,1.0401969,0.5095774,1.6566946,12.7731684
6.1204489,1.0146187,0.5103304,1.6548551,12.789037
6.0237746,0.9890452,0.5109426,1.6536339,12.8048225
5.9270991,0.963476,0.5113556,1.6532871,12.8205254
5.8304226,0.9379109,0.5117686,1.6529404,12.8361461
5.733745,0.9123496,0.5121816,1.6525936,12.8516854
5.6370664,0.8867919,0.5125946,1.6522469,12.8671437
5.5403869,0.8612376,0.5130076,1.6519002,12.8825215
5.4437067,0.8356865,0.5134206,1.6515534,12.8978195
5.3470256,0.8101383,0.5138336,1.6512067,12.913038
5.2503439,0.7845929,0.5142466,1.6508599,12.9281778
5.1536616,0.7590498,0.5146596,1.6505132,12.9432392
5.0569787,0.7335091,0.5148577,1.64929,12.9582228
4.9602952,0.7079703,0.5147442,1.6467967,12.9731291
4.8636114,0.6824334,0.5146308,1.6443033,12.9879586
4.7669269,0.6568979,0.5145174,1.64181,13.0027118
4.670242,0.6313639,0.5144039,1.6393167,13.0173892
4.5735569,0.6058312,0.5142905,1.6368233,13.0319914
4.4768714,0.5802998,0.5141771,1.63433,13.0465187
4.3801857,0.5547695,0.5140636,1.6318366,13.0609717
4.2834997,0.5292402,0.5139502,1.6293433,13.0753509
4.1868135,0.5037118,0.5138368,1.6268499,13.0896566
4.0901271,0.4781843,0.514395,1.6252524,13.1038895
3.9934405,0.4526574,0.5159508,1.6249854,13.11805
3.8967538,0.4271311,0.5175066,1.6247184,13.1321385
3.8000668,0.4016053,0.5190625,1.6244514,13.1461554
3.7033797,0.3760799,0.5206183,1.6241844,13.1601013
3.6066926,0.3505549,0.5221741,1.6239174,13.1739766
3.5100053,0.3250302,0.52373,1.6236504,13.1877818
3.4133181,0.2995056,0.5252858,1.6233833,13.2015172
3.3166308,0.2739813,0.5268416,1.6231163,13.2151833
3.2199435,0.248457,0.5283975,1.6228493,13.2287807
3.1232562,0.2229327,0.5293322,1.6223642,13.2423095
3.0265689,0.1974084,0.5293214,1.6215469,13.2557704
2.9298817,0.171884,0.5293106,1.6207296,13.2691638
2.8331944,0.1463594,0.5292999,1.6199123,13.28249
2.7365072,0.1208345,0.5292891,1.619095,13.2957495
2.6398201,0.0953093,0.5292783,1.6182777,13.3089427
2.5431331,0.0697837,0.5292675,1.6174605,13.3220699
2.4464462,0.0442577,0.5292567,1.6166432,13.3351317
2.3497595,0.0187312,0.5292459,1.6158259,13.3481284
2.253073,-0.006796,0.5292352,1.6150086,13.3610604
2.1563866,-0.0323238,0.5293377,1.6160823,13.3739281
2.0597004,-0.0578523,0.5296172,1.6201072,13.3867319
1.9630145,-0.0833815,0.5298967,1.6241321,13.3994721
1.8663287,-0.1089117,0.5301761,1.628157,13.4121493
1.7696431,-0.1344428,0.5304556,1.6321819,13.4247637
1.6729578,-0.1599748,0.5307351,1.6362068,13.4373158
1.5762728,-0.1855078,0.5310146,1.6402317,13.4498058
1.4795881,-0.2110418,0.531294,1.6442566,13.4622343
1.3829036,-0.2365769,0.5315735,1.6482815,13.4746015
1.2862195,-0.2621131,0.531853,1.6523064,13.4869078
1.1895356,-0.2876505,0.5320681,1.6525115,13.4991536
1.0928521,-0.3131892,0.5321805,1.646605,13.5113393
0.9961689,-0.3387291,0.5322928,1.6406985,13.5234652
0.8994861,-0.3642702,0.5324051,1.6347919,13.5355317
0.8028037,-0.3898126,0.5325175,1.6288854,13.5475391
0.7061215,-0.4153563,0.5326298,1.6229789,13.5594877
0.6094396,-0.4409011,0.5327421,1.6170723,13.571378
0.512758,-0.4664469,0.5328544,1.6111658,13.5832103
0.4160767,-0.4919939,0.5329668,1.6052593,13.5949848
0.3193956,-0.5175418,0.5330791,1.5993527,13.606702
0.2227147,-0.5430907,0.5336867,1.5974897,13.6183622
0.1260341,-0.5686405,0.535107,1.6022604,13.6299657
0.0293536,-0.5941912,0.5365273,1.6070312,13.6415129
-0.0673264,-0.6197425,0.5379476,1.6118019,13.653004
-0.1640063,-0.6452946,0.5393679,1.6165727,13.6644395
-0.260686,-0.6708472,0.5407881,1.6213435,13.6758195
-0.3573657,-0.6964004,0.5422084,1.6261142,13.6871446
-0.4540453,-0.721954,0.5436287,1.630885,13.6984149
-0.5507248,-0.7475079,0.545049,1.6356557,13.7096308
-0.6474043,-0.7730621,0.5464693,1.6404265,13.7207926
-0.7440838,-0.7986163,0.5473796,1.6412644,13.7319006
-0.8407633,-0.8241706,0.5474318,1.6354852,13.7429551
-0.9374428,-0.8497248,0.547484,1.6297059,13.7539565
-1.0341222,-0.8752788,0.5475363,1.6239267,13.764905
-1.1308016,-0.9008328,0.5475885,1.6181475,13.7758009
-1.2274811,-0.9263866,0.5476407,1.6123682,13.7866446
-1.3241606,-0.9519404,0.547693,1.606589,13.7974363
-1.4208402,-0.9774942,0.5477452,1.6008097,13.8081764
-1.5175197,-1.003048,0.5477974,1.5950305,13.8188651
-1.6141992,-1.0286019,0.5478497,1.5892512,13.8295027
-1.7108787,-1.0541559,0.5478913,1.5870289,13.8400895
-1.8075582,-1.07971,0.5479147,1.590945,13.8506258
-1.9042377,-1.1052644,0.5479381,1.5948612,13.8611119
-2.000917,-1.1308189,0.5479615,1.5987773,13.8715481
-2.0975962,-1.1563737,0.5479849,1.6026935,13.8819346
-2.1942753,-1.1819289,0.5480083,1.6066096,13.8922717
-2.2909544,-1.2074845,0.5480317,1.6105257,13.9025597
-2.3876333,-1.2330405,0.548055,1.6144419,13.9127989
-2.4843121,-1.2585971,0.5480784,1.618358,13.9229896
-2.5809908,-1.2841542,0.5481018,1.6222742,13.9331319
-2.6776693,-1.3097119,0.548438,1.6233354,13.9432263
-2.7743476,-1.3352703,0.5493281,1.619342,13.9532729
-2.8710258,-1.3608294,0.5502181,1.6153486,13.9632721
-2.9677036,-1.3863894,0.5511081,1.6113551,13.973224
-3.0643813,-1.4119501,0.5519982,1.6073617,13.9831289
-3.1610587,-1.4375118,0.5528882,1.6033683,13.9929872
-3.2577359,-1.4630744,0.5537782,1.5993749,14.0027991
-3.3544128,-1.488638,0.5546683,1.5953815,14.0125647
-3.4510895,-1.5142027,0.5555583,1.591388,14.0222844
-3.5477658,-1.5397685,0.5564483,1.5873946,14.0319585
-3.6444419,-1.5653355,0.557263,1.5861559,14.0415871
-3.7411177,-1.5909036,0.5579408,1.5899216,14.0511706
-3.8377931,-1.616473,0.5586186,1.5936873,14.0607091
-3.9344681,-1.6420437,0.5592964,1.5974529,14.0702029
-4.0311428,-1.6676158,0.5599742,1.6012186,14.0796523
-4.1278171,-1.6931893,0.560652,1.6049843,14.0890575
-4.224491,-1.7187643,0.5613298,1.60875,14.0984188
-4.3211645,-1.7443408,0.5620076,1.6125156,14.1077363
-4.4178376,-1.7699189,0.5626854,1.6162813,14.1170104
-4.5145103,-1.7954986,0.5633632,1.620047,14.1262412
-4.6111826,-1.82108,0.5638215,1.6205238,14.1354289
-4.7078544,-1.8466631,0.5638707,1.6148689,14.1445739
-4.8045257,-1.872248,0.5639199,1.6092139,14.1536764
-4.9011965,-1.8978348,0.563969,1.603559,14.1627365
-4.9978667,-1.9234234,0.5640182,1.5979041,14.1717545
-5.0945365,-1.949014,0.5640674,1.5922491,14.1807307
-5.1912058,-1.9746065,0.5641165,1.5865942,14.1896652
-5.2878745,-2.0002012,0.5641657,1.5809392,14.1985583
-5.3845427,-2.0257979,0.5642148,1.5752843,14.2074102
-5.4812103,-2.0513968,0.564264,1.5696294,14.2162211
-5.5778773,-2.0769979,0.5642661,1.5672883,14.2249913
-5.6745438,-2.1026012,0.5641782,1.5712892,14.2337209
-5.7712096,-2.1282068,0.5640903,1.5752901,14.2424102
-5.8678748,-2.1538148,0.5640023,1.579291,14.2510593
